"Accepted_name_species","Native_status","Island","Presence_Absence"
"Dubautia_arborea","native","O",0
"Dubautia_carrii","native","O",0
"Dubautia_ciliolata","native","O",0
"Dubautia_hanaulaensis","native","O",0
"Dubautia_imbricata","native","O",0
"Dubautia_kalalauensis","native","O",0
"Dubautia_kenwoodii","native","O",0
"Dubautia_knudsenii","native","O",0
"Dubautia_laevigata","native","O",0
"Dubautia_latifolia","native","O",0
"Dubautia_laxa","native","O",1
"Dubautia_linearis","native","O",0
"Dubautia_menziesii","native","O",0
"Dubautia_microcephala","native","O",0
"Dubautia_paleata","native","O",0
"Dubautia_pauciflorula","native","O",0
"Dubautia_plantaginea","native","O",1
"Dubautia_platyphylla","native","O",0
"Dubautia_reticulata","native","O",0
"Dubautia_scabra","native","O",0
"Dubautia_sherffiana","native","O",1
"Dubautia_syndetica","native","O",0
"Dubautia_waialealae","native","O",0
"Dubautia_waianapanapaensis","native","O",0
"Duranta_erecta","exotic","O",1
"Ehretia_microphylla","exotic","O",0
"Elaeagnus_umbellata","exotic","O",0
"Elaeocarpus_angustifolius","exotic","O",1
"Elaeocarpus_bifidus","native","O",1
"Embelia_pacifica","native","O",1
"Encelia_farinosa","exotic","O",0
"Enchylaena_tomentosa","exotic","O",0
"Entada_phaseoloides","native","O",0
"Enterolobium_cyclocarpum","exotic","O",0
"Epipremnum_pinnatum","exotic","O",1
"Erica_lusitanica","exotic","O",0
"Eriobotrya_japonica","exotic","O",1
"Erythrina_poeppigiana","exotic","O",1
"Erythrina_sandwicensis","native","O",1
"Escallonia_rubra","exotic","O",0
"Eucalyptus_albens","exotic","O",1
"Eucalyptus_amygdalina","exotic","O",0
"Eucalyptus_botryoides","exotic","O",0
"Eucalyptus_bridgesiana","exotic","O",1
"Eucalyptus_camaldulensis","exotic","O",1
"Eucalyptus_cinerea","exotic","O",0
"Eucalyptus_cladocalyx","exotic","O",0
"Eucalyptus_cornuta","exotic","O",0
"Eucalyptus_crebra","exotic","O",1
"Eucalyptus_deanei","exotic","O",1
"Eucalyptus_deglupta","exotic","O",1
"Eucalyptus_globulus","exotic","O",1
"Eucalyptus_gomphocephala","exotic","O",1
"Eucalyptus_goniocalyx","exotic","O",1
"Eucalyptus_marginata","exotic","O",1
"Eucalyptus_microcorys","exotic","O",1
"Eucalyptus_paniculata","exotic","O",1
"Eucalyptus_pilularis","exotic","O",1
"Eucalyptus_punctata","exotic","O",0
"Eucalyptus_raveretiana","exotic","O",0
"Eucalyptus_resinifera","exotic","O",1
"Eucalyptus_robusta","exotic","O",1
"Eucalyptus_rudis","exotic","O",1
"Eucalyptus_saligna","exotic","O",1
"Eucalyptus_sideroxylon","exotic","O",1
"Eucalyptus_tereticornis","exotic","O",1
"Eucalyptus_viminalis","exotic","O",1
"Eugenia_brasiliensis","exotic","O",0
"Eugenia_koolauensis","native","O",1
"Eugenia_reinwardtiana","native","O",1
"Eugenia_uniflora","exotic","O",1
"Euphorbia_arnottiana","native","O",1
"Euphorbia_atrococca","native","O",0
"Euphorbia_celastroides","native","O",1
"Euphorbia_clusiifolia","native","O",1
"Euphorbia_degeneri","native","O",1
"Euphorbia_deppeana","native","O",1
"Euphorbia_eleanoriae","native","O",0
"Euphorbia_haeleeleana","native","O",1
"Euphorbia_halemanui","native","O",0
"Euphorbia_herbstii","native","O",1
"Euphorbia_kuwaleana","native","O",1
"Euphorbia_lactea","exotic","O",1
"Euphorbia_leucocephala","exotic","O",0
"Euphorbia_multiformis","native","O",1
"Euphorbia_olowaluana","native","O",0
"Euphorbia_remyi","native","O",0
"Euphorbia_rockii","native","O",1
"Euphorbia_skottsbergii","native","O",1
"Euphorbia_sparsiflora","native","O",0
"Euphorbia_tirucalli","exotic","O",0
"Euphorbia_tithymaloides","exotic","O",1
"Eurya_sandwichensis","native","O",1
"Exocarpos_gaudichaudii","native","O",1
"Exocarpos_luteolus","native","O",0
"Exocarpos_menziesii","native","O",0
"Ficus_macrophylla","exotic","O",0
"Ficus_microcarpa","exotic","O",1
"Ficus_nota","exotic","O",1
"Ficus_platypoda","exotic","O",1
"Ficus_rubiginosa","exotic","O",0
"Filicium_decipiens","exotic","O",1
"Fitchia_speciosa","exotic","O",1
"Flacourtia_indica","exotic","O",1
"Flemingia_macrophylla","exotic","O",1
"Flemingia_strobilifera","exotic","O",0
"Flindersia_brayleyana","exotic","O",0
"Flueggea_neowawraea","native","O",1
"Flueggea_virosa","exotic","O",0
"Frangula_californica","exotic","O",0
"Fraxinus_griffithii","exotic","O",0
"Fraxinus_uhdei","exotic","O",1
"Freycinetia_arborea","native","O",1
"Fuchsia_boliviana","exotic","O",0
"Fuchsia_magellanica","exotic","O",0
"Fuchsia_paniculata","exotic","O",0
"Gardenia_brighamii","native","O",1
"Gardenia_mannii","native","O",1
"Gardenia_remyi","native","O",0
"Geranium_arboreum","native","O",0
"Geranium_cuneatum","native","O",0
"Geranium_hanaense","native","O",0
"Geranium_hillebrandii","native","O",0
"Geranium_kauaiense","native","O",0
"Gliricidia_sepium","exotic","O",0
"Gossypium_barbadense","exotic","O",1
"Gossypium_hirsutum","exotic","O",1
"Gouania_hillebrandii","native","O",0
"Gouania_meyenii","native","O",1
"Gouania_vitifolia","native","O",1
"Grevillea_banksii","exotic","O",1
"Grevillea_robusta","exotic","O",1
"Grewia_micrantha","exotic","O",1
"Guaiacum_officinale","exotic","O",1
"Haematoxylum_campechianum","exotic","O",1
"Harrisia_bonplandii","exotic","O",0
"Harrisia_martinii","exotic","O",0
"Hedera_helix","exotic","O",1
"Heliocarpus_popayanensis","exotic","O",1
"Heliotropium_anomalum","native","O",1
"Heritiera_littoralis","exotic","O",0
"Hesperomannia_arborescens","native","O",1
"Hesperomannia_arbuscula","native","O",1
"Hesperomannia_lydgatei","native","O",0
"Heterocentron_subtriplinervium","exotic","O",1
"Heteromeles_arbutifolia","exotic","O",0
"Hibiscadelphus_bombycinus","native","O",0
"Hibiscadelphus_crucibracteatus","native","O",0
"Hibiscadelphus_distans","native","O",0
"Hibiscadelphus_giffardianus","native","O",0
"Hibiscadelphus_hualalaiensis","native","O",0
"Hibiscadelphus_wilderianus","native","O",0
"Hibiscadelphus_woodii","native","O",0
"Hibiscus_arnottianus","native","O",1
"Hibiscus_brackenridgei","native","O",1
"Hibiscus_clayi","native","O",0
"Hibiscus_kokio","native","O",1
"Hibiscus_macrophyllus","exotic","O",1
"Hibiscus_micranthus","exotic","O",0
"Hibiscus_mutabilis","exotic","O",1
"Hibiscus_waimeae","native","O",0
"Hiptage_benghalensis","exotic","O",1
"Homalanthus_populifolius","exotic","O",0
"Homalanthus_populneus","exotic","O",1
"Hoya_australis","exotic","O",0
"Hydrocotyle_bowlesioides","exotic","O",1
"Hydrocotyle_sibthorpioides","exotic","O",1
"Hydrocotyle_verticillata","exotic","O",1
"Hylocereus_costaricensis","exotic","O",0
"Hylocereus_undatus","exotic","O",1
"Hypericum_canariense","exotic","O",0
"Ilex_anomala","native","O",1
"Ilex_aquifolium","exotic","O",0
"Ilex_cassine","exotic","O",1
"Ilex_paraguariensis","exotic","O",1
"Inga_sertulifera","exotic","O",0
"Ipomoea_carnea","exotic","O",1
"Isodendrion_hosakae","native","O",0
"Isodendrion_laurifolium","native","O",1
"Isodendrion_longifolium","native","O",1
"Isodendrion_pyrifolium","native","O",1
"Jacaranda_mimosifolia","exotic","O",1
"Jasminum_fluminense","exotic","O",1
"Jasminum_multiflorum","exotic","O",0
"Jatropha_curcas","exotic","O",0
"Jatropha_gossypiifolia","exotic","O",1
"Jatropha_multifida","exotic","O",0
"Jatropha_podagrica","exotic","O",0
"Justicia_carnea","exotic","O",0
"Justicia_spicigera","exotic","O",1
"Kadua_acuminata","native","O",1
"Kadua_affinis","native","O",1
"Kadua_axillaris","native","O",0
"Kadua_centranthoides","native","O",1
"Kadua_cookiana","native","O",0
"Kadua_cordata","native","O",1
"Kadua_coriacea","native","O",1
"Kadua_degeneri","native","O",1
"Kadua_elatior","native","O",1
"Kadua_fluviatilis","native","O",1
"Kadua_flynnii","native","O",0
"Kadua_foggiana","native","O",0
"Kadua_foliosa","native","O",0
"Kadua_formosa","native","O",0
"Kadua_fosbergii","native","O",1
"Kadua_haupuensis","native","O",0
"Kadua_knudsenii","native","O",0
"Kadua_laxiflora","native","O",0
"Kadua_parvula","native","O",1
"Kadua_tryblium","native","O",0
"Kanaloa_kahoolawensis","native","O",0
"Keysseria_maviensis","native","O",0
"Khaya_nyasica","exotic","O",1
"Koelreuteria_elegans","exotic","O",1
"Kokia_cookei","native","O",0
"Kokia_drynarioides","native","O",0
"Kokia_kauaiensis","native","O",0
"Kokia_lanceolata","native","O",1
"Korthalsella_cylindrica","native","O",1
"Korthalsella_remyana","native","O",1
"Korthalsella_taenioides","native","O",1
"Labordia_cyrtandrae","native","O",1
"Labordia_degeneri","native","O",0
"Labordia_fagraeoidea","native","O",1
"Labordia_hedyosmifolia","native","O",0
"Labordia_helleri","native","O",0
"Labordia_hirtella","native","O",1
"Labordia_hosakana","native","O",1
"Labordia_kaalae","native","O",1
"Labordia_lorenceana","native","O",0
"Labordia_lydgatei","native","O",0
"Labordia_pumila","native","O",0
"Labordia_tinifolia","native","O",1
"Labordia_triflora","native","O",0
"Labordia_venosa","native","O",0
"Labordia_waialealae","native","O",0
"Labordia_waiolanii","native","O",1
"Lantana_camara","exotic","O",1
"Lepidium_arbuscula","native","O",1
"Lepidium_serra","native","O",0
"Leptecophylla_tameiameiae","native","O",1
"Leptospermum_laevigatum","exotic","O",1
"Leptospermum_morrisonii","exotic","O",0
"Leptospermum_petersonii","exotic","O",0
"Leptospermum_polygalifolium","exotic","O",1
"Leptospermum_scoparium","exotic","O",1
"Leucaena_diversifolia","exotic","O",0
"Leucaena_leucocephala","exotic","O",0
"Licuala_spinosa","exotic","O",1
"Ligustrum_lucidum","exotic","O",0
"Ligustrum_sinense","exotic","O",0
"Liriodendron_tulipifera","exotic","O",0
"Livistona_chinensis","exotic","O",1
"Lobelia_dunbariae","native","O",0
"Lobelia_gaudichaudii","native","O",1
"Lobelia_gloria-montis","native","O",0
"Lobelia_grayana","native","O",0
"Lobelia_hillebrandii","native","O",0
"Lobelia_×kauaiensis","native","O",0
"Lobelia_koolauensis","native","O",1
"Lobelia_monostachya","native","O",1
"Lobelia_niihauensis","native","O",1
"Lobelia_oahuensis","native","O",1
"Lobelia_villosa","native","O",0
"Lobelia_wahiawa","native","O",0
"Lobelia_yuccoides","native","O",1
"Lonicera_japonica","exotic","O",1
"Lophostemon_confertus","exotic","O",1
"Lupinus_arboreus","exotic","O",0
"Lycium_sandwicense","native","O",1
"Lysimachia_daphnoides","native","O",0
"Lysimachia_filifolia","native","O",1
"Lysimachia_forbesii","native","O",1
"Lysimachia_glutinosa","native","O",0
"Lysimachia_iniki","native","O",0
"Lysimachia_kalalauensis","native","O",0
"Lysimachia_lydgatei","native","O",0
"Lysimachia_pendens","native","O",0
"Lysimachia_remyi","native","O",0
"Lysimachia_scopulensis","native","O",0
"Lysimachia_venosa","native","O",0
"Lythrum_maritimum","exotic","O",1
"Macadamia_integrifolia","exotic","O",0
"Macadamia_tetraphylla","exotic","O",0
"Macaranga_mappa","exotic","O",1
"Macaranga_tanarius","exotic","O",1
"Majidea_zanguebarica","exotic","O",0
"Mallotus_philippensis","exotic","O",1
"Malvaviscus_penduliflorus","exotic","O",1
"Mangifera_indica","exotic","O",1
"Manihot_carthaginensis","exotic","O",1
"Manihot_esculenta","exotic","O",1
"Mansoa_hymenaea","exotic","O",1
"Medinilla_cummingii","exotic","O",1
"Medinilla_heterophylla","exotic","O",1
"Medinilla_magnifica","exotic","O",1
"Medinilla_venosa","exotic","O",0
"Megaskepasma_erythrochlamys","exotic","O",1
"Melaleuca_armillaris","exotic","O",0
"Melaleuca_quinquenervia","exotic","O",1
"Melastoma_sanguineum","exotic","O",0
"Melastoma_septemnervium","exotic","O",1
"Melia_azedarach","exotic","O",1
"Melicope_adscendens","native","O",0
"Melicope_anisata","native","O",0
"Melicope_balloui","native","O",0
"Melicope_barbigera","native","O",0
"Melicope_christophersenii","native","O",1
"Melicope_cinerea","native","O",1
"Melicope_clusiifolia","native","O",1
"Melicope_cruciata","native","O",0
"Melicope_degeneri","native","O",0
"Melicope_elleryana","exotic","O",1
"Melicope_feddei","native","O",0
"Melicope_haleakalae","native","O",0
"Melicope_haupuensis","native","O",0
"Melicope_hawaiensis","native","O",0
"Melicope_hiiakae","native","O",1
"Melicope_hosakae","native","O",1
"Melicope_kaalaensis","native","O",1
"Melicope_kavaiensis","native","O",0
"Melicope_knudsenii","native","O",0
"Melicope_lydgatei","native","O",1
"Melicope_macropus","native","O",0
"Melicope_makahae","native","O",1
"Melicope_molokaiensis","native","O",0
"Melicope_mucronulata","native","O",0
"Melicope_munroi","native","O",0
"Melicope_nealae","native","O",0
"Melicope_oahuensis","native","O",1
"Melicope_orbicularis","native","O",0
"Melicope_ovalis","native","O",0
"Melicope_ovata","native","O",1
"Melicope_pallida","native","O",1
"Melicope_paniculata","native","O",0
"Melicope_peduncularis","native","O",1
"Melicope_pseudoanisata","native","O",0
"Melicope_puberula","native","O",0
"Melicope_quadrangularis","native","O",0
"Melicope_radiata","native","O",0
"Melicope_reflexa","native","O",0
"Melicope_rotundifolia","native","O",1
"Melicope_saintjohnii","native","O",1
"Melicope_sandwicensis","native","O",1
"Melicope_sessilis","native","O",0
"Melicope_volcanica","native","O",0
"Melicope_waialealae","native","O",0
"Melicope_wailauensis","native","O",0
"Melicope_wawraeana","native","O",1
"Melicope_zahlbruckneri","native","O",0
"Melochia_umbellata","exotic","O",1
"Metrosideros_kermadecensis","exotic","O",0
"Metrosideros_macropus","native","O",1
"Metrosideros_polymorpha","native","O",1
"Metrosideros_rugosa","native","O",1
"Metrosideros_tremuloides","native","O",1
"Metrosideros_waialealae","native","O",0
"Miconia_calvescens","exotic","O",1
"Montanoa_hibiscifolia","exotic","O",1
"Morella_cerifera","exotic","O",0
"Morella_faya","exotic","O",1
"Morinda_citrifolia","exotic","O",1
"Morinda_trimera","native","O",1
"Morus_alba","exotic","O",1
"Mucuna_gigantea","native","O",1
"Murraya_paniculata","exotic","O",1
"Myoporum_sandwicense","native","O",1
"Myrsine_alyxifolia","native","O",0
"Myrsine_degeneri","native","O",1
"Myrsine_denticulata","native","O",0
"Myrsine_fernseei","native","O",0
"Myrsine_helleri","native","O",0
"Myrsine_juddii","native","O",1
"Myrsine_kauaiensis","native","O",0
"Myrsine_knudsenii","native","O",0
"Myrsine_lanaiensis","native","O",1
"Myrsine_lessertiana","native","O",1
"Myrsine_linearifolia","native","O",0
"Myrsine_mezii","native","O",0
"Myrsine_petiolata","native","O",0
"Myrsine_pukooensis","native","O",1
"Myrsine_punctata","native","O",1
"Myrsine_sandwicensis","native","O",1
"Myrsine_vaccinioides","native","O",0
"Myrsine_wawraea","native","O",0
"Neraudia_angulata","native","O",1
"Neraudia_kauaiensis","native","O",0
"Neraudia_melastomifolia","native","O",1
"Neraudia_ovata","native","O",0
"Neraudia_sericea","native","O",0
"Nerium_oleander","exotic","O",0
"Nestegis_sandwicensis","native","O",1
"Nicotiana_glauca","exotic","O",1
"Noronhia_emarginata","exotic","O",0
"Nothocestrum_breviflorum","native","O",0
"Nothocestrum_latifolium","native","O",1
"Nothocestrum_longifolium","native","O",1
"Nothocestrum_peltatum","native","O",0
"Nototrichium_divaricatum","native","O",0
"Nototrichium_humile","native","O",1
"Nototrichium_sandwicense","native","O",1
"Ochna_serrulata","exotic","O",0
"Ochna_thomasiana","exotic","O",1
"Ochrosia_compta","native","O",1
"Ochrosia_haleakalae","native","O",0
"Ochrosia_kauaiensis","native","O",0
"Ochrosia_kilaueaensis","native","O",0
"Odontonema_cuspidatum","exotic","O",1
"Olea_europaea","exotic","O",1
"Opuntia_cochenillifera","exotic","O",1
"Opuntia_ficus-indica","exotic","O",1
"Opuntia_monacantha","exotic","O",1
"Osteomeles_anthyllidifolia","native","O",1
"Oxyspora_paniculata","exotic","O",1
"Pandanus_tectorius","native","O",1
"Paraserianthes_lophantha","exotic","O",0
"Parkinsonia_aculeata","exotic","O",1
"Passiflora_edulis","exotic","O",1
"Passiflora_foetida","exotic","O",1
"Passiflora_laurifolia","exotic","O",1
"Passiflora_ligularis","exotic","O",1
"Passiflora_manicata","exotic","O",0
"Passiflora_tarminiana","exotic","O",0
"Passiflora_vitifolia","exotic","O",1
"Paulownia_tomentosa","exotic","O",0
"Pelea_elliptica","native","O",1
"Peltophorum_pterocarpum","exotic","O",0
"Pentas_lanceolata","exotic","O",0
"Pereskia_aculeata","exotic","O",0
"Perrottetia_sandwicensis","native","O",1
"Persea_americana","exotic","O",1
"Philadelphus_karwinskyanus","exotic","O",0
"Phoenix_×intermedia","exotic","O",0
"Photinia_davidiana","exotic","O",0
"Phyllanthus_acidus","exotic","O",0
"Phyllanthus_distichus","native","O",1
"Phyllanthus_reticulatus","exotic","O",0
"Phyllostachys_aurea","exotic","O",1
"Phyllostachys_nigra","exotic","O",1
"Phyllostegia_ambigua","native","O",0
"Phyllostegia_brevidens","native","O",0
"Phyllostegia_electra","native","O",0
"Phyllostegia_grandiflora","native","O",1
"Phyllostegia_hirsuta","native","O",1
"Phyllostegia_lantanoides","native","O",1
"Phyllostegia_renovans","native","O",0
"Phyllostegia_stachyoides","native","O",0
"Phyllostegia_warshaueri","native","O",0
"Phytolacca_dioica","exotic","O",1
"Pimenta_dioica","exotic","O",1
"Pimenta_racemosa","exotic","O",1
"Pinanga_coronata","exotic","O",1
"Piper_aduncum","exotic","O",0
"Piper_auritum","exotic","O",1
"Piper_methysticum","exotic","O",1
"Pipturus_albidus","native","O",1
"Pipturus_forbesii","native","O",0
"Pipturus_kauaiensis","native","O",0
"Pipturus_ruber","native","O",0
"Piscidia_piscipula","exotic","O",1
"Pisonia_brunoniana","native","O",1
"Pisonia_sandwicensis","native","O",1
"Pisonia_umbellifera","native","O",1
"Pisonia_wagneriana","native","O",0
"Pithecellobium_dulce","exotic","O",1
"Pittosporum_argentifolium","native","O",0
"Pittosporum_confertiflorum","native","O",1
"Pittosporum_flocculosum","native","O",1
"Pittosporum_gayanum","native","O",0
"Pittosporum_glabrum","native","O",1
"Pittosporum_halophylum","native","O",0
"Pittosporum_hawaiiense","native","O",0
"Pittosporum_hosmeri","native","O",0
"Pittosporum_kauaiense","native","O",0
"Pittosporum_napaliense","native","O",0
"Pittosporum_pentandrum","exotic","O",1
"Pittosporum_terminalioides","native","O",0
"Pittosporum_undulatum","exotic","O",0
"Pittosporum_viridiflorum","exotic","O",1
"Planchonella_sandwicensis","native","O",1
"Plantago_princeps","native","O",1
"Platydesma_cornuta","native","O",1
"Platydesma_remyi","native","O",0
"Platydesma_rostrata","native","O",0
"Platydesma_spathulatum","native","O",1
"Pluchea_carolinensis","exotic","O",1
"Pluchea_indica","exotic","O",1
"Plumbago_auriculata","exotic","O",1
"Plumbago_zeylanica","native","O",1
"Podranea_ricasoliana","exotic","O",0
"Polygala_lancifolia","exotic","O",0
"Polyscias_bisattenuata","native","O",0
"Polyscias_flynnii","native","O",0
"Polyscias_gymnocarpa","native","O",1
"Polyscias_hawaiensis","native","O",0
"Polyscias_kavaiensis","native","O",1
"Polyscias_lydgatei","native","O",1
"Polyscias_oahuensis","native","O",1
"Polyscias_racemosa","native","O",0
"Polyscias_sandwicensis","native","O",1
"Polyscias_waialealae","native","O",0
"Polyscias_waimeae","native","O",0
"Pritchardia_arecina","native","O",0
"Pritchardia_bakeri","native","O",1
"Pritchardia_beccariana","native","O",0
"Pritchardia_flynnii","native","O",0
"Pritchardia_forbesiana","native","O",0
"Pritchardia_glabrata","native","O",0
"Pritchardia_gordonii","native","O",0
"Pritchardia_hardyi","native","O",0
"Pritchardia_hillebrandii","native","O",0
"Pritchardia_kaalae","native","O",1
"Pritchardia_lanigera","native","O",0
"Pritchardia_lowreyana","native","O",1
"Pritchardia_maideniana","native","O",0
"Pritchardia_martii","native","O",1
"Pritchardia_minor","native","O",0
"Pritchardia_munroi","native","O",0
"Pritchardia_napaliensis","native","O",0
"Pritchardia_perlmanii","native","O",0
"Pritchardia_remota","native","O",0
"Pritchardia_schattaueri","native","O",0
"Pritchardia_viscosa","native","O",0
"Pritchardia_waialealeana","native","O",0
"Pritchardia_woodii","native","O",0
"Prosopis_juliflora","exotic","O",1
"Prosopis_pallida","exotic","O",1
"Prunus_campanulata","exotic","O",0
"Prunus_grisea","exotic","O",1
"Prunus_persica","exotic","O",0
"Psidium_cattleianum","exotic","O",1
"Psidium_guajava","exotic","O",1
